,message,category
89,Peopletalk included my channel in the selection of the best about beauty. Thank you! https://peopletalk.ru/article/5-krutyh-byuti-telegram-kanalov/,2
90,"Inexpensive sugar body scrub RICE BRAIN & MANDARIN with rice bran oil and tangerine oil from Botavikos. Not everyone is ready to pay 1.5k for a scrub, and for such people - here is an affordable can for you for 350 rubles. Judging by the composition: this is a completely natural product : rice bran oils, cocoa, apricot kernels, and, in fact, sugar itself. But it feels like it's not just a sugar scrub - it's an oily porridge with sugar. Scrubbing particles are quite large and hard, but the skin does not injure. And while scrubbing, the particles melted completely. I liked the scrub. Cleaned, nourished. Upon exiting the shower, the skin is smooth and soft. For 350 rubles, a good product. The only negative: herbal-pharmacy fragrance. For an amateur. But here the composition is a la naturel, there is no other way.",2
91,"Homemade beauty recipes. Series 5. Cocoa mask. Express care for oily skin. Ingredients: cocoa + freshly squeezed apple juice. We take a teaspoon of cocoa and dilute it in freshly squeezed apple juice to the consistency of a porridge. That's it, the mask is ready. We distribute it over the entire face, avoiding the contours of the eyes. Leave for 15-20 minutes until completely dry. Then we wash off. And now a little about the ingredients: 1. Cocoa. Rich in antioxidants, vitamins, caffeine, fats. Cocoa restores a healthy complexion; great moisturizer for dry skin and problematic skin will soothe and reduce and reduce inflammation. 2. Apple It is not for nothing that a rejuvenating apple appears in fairy tales. The fruit has anti-aging properties, perfectly cleanses and tones the skin. The result of the mask: soft and smooth face. This mask is best suited for oily skin. They say regular (1-2 times a week) significantly improves the condition of the skin, tones it, smoothes fine wrinkles.",2
92,"The Beauty at its finest channel sunk into my soul, it is run by a girl with a beautiful name Esther. This is such an author's beauty-fashion hodgepodge: cosmetics reviews, art and fashion news, seasoned with a great sense of humor. And yes, in Esther's channel there are cans from two parallel universes: public funds and wild luxury. In general, a broad outlook and a passion for fashion. Check it out: @beauty_goldman",2
93,"An unusual novelty for Lancome. They release eyelash growth serum! Lash Revitalizing Serum - 4 weeks treatment. Ingredients: concentrated amino acids found in eyelashes, centella extract, hyaluronic acid and rose stem cells. They promise thicker eyelashes in a month. So far, only available in France.",2
94,"Lactic acid. We continue the topic of acid. Lactic acid is an AHA. It neutralizes the action of free radicals, accelerates the process of cellular renewal, and accelerates the inflammation of collagen. This is such - both protection and skin regeneration. Therefore, lactic acid is well suited for dehydrated, aging skin (due to collagen synthesis). And it will help in the fight against acne and pigmentation. How is it different from other acids? Compared to salicylic and glycolic, lactic acid works softer and is more suitable for dry and dehydrated skin. Not for nothing, Cleopatra herself took milk baths to preserve her youth.",2
95,"Fenty Beauty has released a new line of lipstick glosses Slip Shine Sheer Shiny Lipstick. Fenty promises a nourishing formula with moisturizing pomegranate oil. Lipsticks give translucent color and shine, smooth lips and make them more voluminous. They can be applied even without a mirror. The line has 10 shades in a nude range, suitable for any makeup. Lipsticks are on sale now.",2
96,"Jeffree Star has announced the relaunch of its Velor Lip Liners Collection with a new, improved formula. Now they have a velvety matte finish and a creamy texture. The line will be available in 26 shades that will perfectly match their famous Velor Liquid Lipsticks. They are already on sale.",2
97,"Chanel launches a new line of Rouge Allure Lacquer liquid lipsticks. The novelty will have a bright and lasting color with a mirror lacquer finish. There are 15 shades in the line. They plan to release it for sale on September 25 this year. And of course, the sale will begin in Japan.",2
98,"I love it when ordinary girls (just like you and me) do reviews on cosmetics, and not on themselves. When they focus on the PRODUCT, NOT THE BLOGGER ITSELF. I found Katya @kogda_krasivo, she is cool and makes realistic reviews on cans, tubes. So, as if we were talking about the new lipstick to our friends. Katya tests both overseas, unkind cosmetics and more familiar banks. And she tries to confirm everything with fossa, which is cool. Subscribe: https://t.me/kogda_krasivo",2
99,"Hi all! For a long time we did not have an analysis, took a short break. Today we’ll break it down and talk about The Ordinary face oil. This is Organic Cold-Pressed Rose Hip Seed Oil. Actually, you see it on my shelf. I warn you in advance: oils are not suitable for everyone. They clog pores and cause breakouts. My skin responded well to this bottle. And the main result: my skin stopped peeling. At all. Well, the face probably looks more nourished, but I lower it for complex care. Rosehip oil has actually been used since ancient times to nourish and rejuvenate the skin. It contains vitamins C, A, E, trace elements and fatty acids - and this is a company of a nuclear mixture. Restores cells, regenerates, nourishes, moisturizes and protects from the sun (but sunscreen is still needed) The method of application is simple: first I apply a tonic or softner on cleansed skin, then this oil on slightly damp skin. Absorbs quickly, does not leave behind stickiness. And then you can already basic care. Verdict: The oil is excellent at fighting dryness and flaking. I personally didn't have any shelves. And the bottle costs only $10, which is very affordable even for The Ordinary.",2
100,"AnsaLigy for you lifting patches with amber granules and serum. Patches that really removed mimic wrinkles and dark circles under the eyes. I'm a little shocked because patches are 90% self-hypnosis. But then manufacturers and technologists somehow picked up a miraculous formula that really works. My mimic wrinkles smoothed out in 20 minutes. Of course, not forever, but if you need to urgently clean up, just apply these patches. I saw how some complained that the patches were slipping, but they seemed to hold on to me. I even ran around the apartment with them after the children, and ok. By the way, it’s better to keep them for 30 minutes. Verdict: the effect is the first time, buy a couple so that they are always at hand as a sos tool. Minus the price, 1 pair costs 390 rubles. But on the other hand, the result is comparable to salon care, so do not save on yourself.",2
101,"Today, a review of two products from the Onme brand at once: the softest foam cleanser and bath salt. So, fluid foam. So delicate that it is suitable for the first stage of cleansing, that is, to wash off the accumulated dust from the face. It won’t clean up to a squeak, it won’t clean black dots. BUT: this cleanser has a wonderful property: to soothe the skin after all the aggressive procedures that we perform with it. After acids, peels, cleansing, rest is needed - just a light cleansing. And here it is. Bath salt with lavender. What I like is the fine grind and added oils. And then you pour sea salt into the bath, and then lie on the rocks. There isn't. It is felt that there are a lot of oils in the product, so the skin becomes very nourished. As if rubbed with a batter. 20 minutes and you will have a home spa. Relaxes and soothes, which is what this jar requires. Verdict: take the foam in case the skin needs a rest from all your manipulations. And bath salts, yes. Yes, and the price tags are not biting: salt 390r, foam-fluid - 490r.",2
102,Riri launches a new skincare line for her Fenty Skin brand. Detailed information will be at the end of the month.,2
103,"We have a new section! Analysis of celebrity beauty rituals. I will post the videos I like and paint the funds that were used. Thanks to my subscriber for this idea! So, let's start with Hailey Bieber. She showed Vogue how to make up herself. The process is on video, but here are its products: 1. Serum - Barbara Sturm ($145)2. Concealer - Tom Ford ($55) 3. Bronzer - Tom Ford SHADE AND ILLUMINATE ($88)4. Fluid for radiance - Georgio Armani FLUID SHEER ($62)5. Powder -Giorgio Armani ($65)6. Shadows - she used a palette for bronzing in the form of shadows. 7. Mascara - Mac ($21)8. Highlighter-Laura Mercier ($37)9. Sisley lipstick ($29)10. Sunscreen-Supergoop ($30) She has no foundation, as well as skin problems (this is logical). Yes, the whole cosmetic bag is luxury.",2
104,Does anyone know why we need a million scrubs and strange serums with pipettes from local celebrities?,2
105,"Nyusha and her husband started producing scrubs. The brand was named Miralin, they say they wanted to name their daughter like that, Mira, but they named the line of cosmetics. well, let's see",2
106,"I found a replacement for hydrophilic oil on iHerb - this is a cleansing balm. It is suitable for both cleansing and make-up removal. In texture: like a hydrophilic oil, but a little harder and denser. Melts on contact with the warmth of the hands. It turns out an oil that dissolves all the dirt from the face. It is enough to wipe with a damp cloth or rinse. The smell is characteristic of iHerb products: grassy. The balm contains: coconut oil, shea butter, freesia extract, lime extract, jasmine extract. This is a completely natural cleanser, no foam. But look at the tolerance of oils specifically for your skin. How to apply? pick up balm with a spatula. Apply it on DRY skin, massage, then add some water and continue to massage. Well, then we wash everything off our face. In addition to cleansing, the manufacturer promises to even out the skin texture and reduce rashes, but so far I don’t see any sense. Maybe I don't use it much. Verdict: If you love hydrophilic oils in cleansing, then you will love it. The price tag is 1100 rubles.",2
107,"Lancome will have a limited edition of three Absolute Perfect Lipsticks in leather cases (the very branded ones in which Givenchy usually releases). They are handmade from genuine leather, and each case is inscribed with a golden inscription on the name of the shade. The collection includes 3 shades: French Lover; French Romance; French Bisou. Available for sale in Japan in July 2020.",2
108,"Garnier's best-selling and popular mass-market cleansing charcoal mask. What can I say? Suitable for skin with enlarged pores - my pores have shrunk significantly. Active ingredients: Black algae, Hyaluronic acid, Lipohydroxy acid (LHA) The mask fits perfectly. Despite its strong hydration, the gel does not drain from the mask. Result: the skin shines, moisturizes well. Verdict: You can take it, the price tag is 120 rubles.",2
109,"We've arrived. Chanel replenishes the men's makeup collection. They first released this line in 2018, but then the collection was not so extensive. This time around, Chanel is expanding to include the following products: -Chanel Boy de Chanel Fortifyng Gel Moisturizer -Chanel Boy de Chanel Concealer Stick -Chanel Boy de Chanel Eye Pencil -Chanel Boy Nail Lacquer de Chanel Le Vernis—Chanel Boy de Chanel Foundation SPF 25/PA++: Available in Japan starting August 1, 2020.",2
110,"How to determine the type of skin? In order to choose the right cosmetic product, you need to know what type of skin you have. In general, there are three of them: dry, oily and combination. Skin type is determined by the amount of sebum secreted. Let's analyze how to determine the type of skin at home: 1. Cleanse the skin 2. Do not apply anything to the face and wait from 30 minutes to 2 hours. 3. Assess how oily the skin turned out to be. Apply the tissue to different parts of your face. If stains appear on the napkin, then the skin type is considered oily. Combination skin will show itself as dry on the cheeks and oily in the T-zone. There are more precise skin testing principles that include not only oily skin but also conditions (acne, rosacea, hyperpigmentation, etc.) but they are not for home conditions.",2
111,"Clarins Super Soft Alcohol-Free Tonic (Lotion). People usually like to include alcohols in lotions, but this bottle does not have them. Except glycerin. I clearly feel the absence of alcohol by the effect on the skin: it instantly moisturizes and keeps moisture. It does not tighten like most lotions do. The tonic is very similar in effect to a light serum, and after it you can immediately go to the cream. Tones normally, but without a cooling effect (it will not invigorate). Verdict: a good alcohol-free base lotion, without unnecessary functions and dysfunctions. The price is 1500 rubles for 200 ml.",2
112,"“My light, mirror! tell. Yes, tell the whole truth: Am I the sweetest in the world? All blush and whiter? ”Does everyone remember this fairy tale? The story has become a reality. Now the mirror gives real beauty tips. HiMirror has introduced a new version of the Plus smart mirror and the HiSkin gadget that comes with it. The mirror analyzes the slightest changes in appearance (up to a micron of wrinkle depth), and gives advice on beauty. The camera built into the mirror takes our picture, and the computer stuff examines skin problems: complexion, pigmentation, pore width and wrinkle depth, and then recommends specific products and procedures that can improve your skin appearance. The mirror also has smart lighting that allows you to apply makeup to suit five types of lighting: outdoor sunset, bright sunlight, daytime office, shopping mall, restaurant or party. That's not all. The included HiSkin gadget evaluates deeper parameters - moisture, pigmentation, dark circles in the eyes, scars, rashes. This is how a mirror from a fairy tale came true",2
113,"I respect Adele, but I don’t understand why she drowns so much against tonics. Most often, tonics are a useful thing that prepares the skin for basic care. You can do without washrooms, and without creams, and without tonics. Everything is optional if desired, but no one canceled the comfort.https://t.me/donttouchmyface/2259",2
114,"A good summer gloss to increase the volume of the lips from Buxom. And it is summer, because it has a cooling effect. I have the color ""lavender cosmo"". The composition does not contain sulfates and parabens, there are vitamins A and E. It also contains menthol, which gives a cold feeling and swelling to the lips by increasing blood circulation. After application, the gloss does not flow. The applicator is simple and convenient. Verdict: if you are comfortable walking with ""cooling"" glosses, then in the summer heat that's it. Price:20$",2
115,Moore collects cool street styles https://t.me/fashion_mur/10512,2
116,"Whatever they come up with for cat lovers. Demeter has a new perfume with the scent of a kitten's fur. In general, Demeter is famous for the most strange perfumes - they have, for example, the scent of zombies. But they say that the new ""Kitten Fur"" is special, and it took 15 years to create it. I'm afraid to imagine how, and how many kittens had to be smelled.",2
117,"I already showed you the channel of stylist Katya @Dressed_to. She analyzes all fashion trends and makes democratic bows based on them. And now Katya has launched new sections: she repeats images from the streets and looks for analogues of luxury items (not fakes!). Here in Mango there were sandals that are very similar to the popular Bottega Veneta. Trendy collections, by the way, are all from the native mass market: Bershka, Mango, Asos, Stradivarius. If you haven't subscribed to Katya yet, it's time: https://t.me/dressed_to",2
118,"I have very sensitive and dry skin on my hands, so I choose hand soaps carefully. This from Yves Rocher (snow vanilla) came to me. Soft gentle hands. Doesn't dry out the skin. And vanilla flavor. The soap cost a little over 200 rubles, but this is a limited edition. Not found for sale online",2
119,"L'Oréal has come up with a thermal beauty mug that adjusts the dosage of skin care products according to the skin's characteristics. The Perso gadget will make the perfect cocktail for the skin like a bartender. Cool, right? The Perso gadget is called and works on the basis of artificial intelligence. You need to take a picture of the face in the application, and then artificial intelligence will analyze the condition of the skin and the environment (via geolocation). Taking into account temperature, UV index, allergens, humidity, the gadget will create a mixture of creams, serums and even lipsticks! And note: Perso has cartridges with the necessary ingredients, which are enough for 30 servings. Sounds crazy cool, it remains to be tested in practice.",2
120,"As I understand it, in addition to the photo, you will need to upload data about your body and skin (fill out a questionnaire). But of course, this is not a trip to the doctor, but just a beauty gadget. He will prepare a cream based on general characteristics and preferences. https://t.me/naumita/2219",2
121,"Cream Zaya with a full set of components that you were looking for separately. This is Ziaja goat's milk day cream for the price of a cappuccino. It looks like a baby cream, but if you look into the composition, there is a very serious base. The product contains goat milk complex, vitamin A (retinoids), vitamin E, D-Panthenol and UVA sun protection factors. In general, everything you need in one cream. And attention, shock: the price is about 300 rubles. You don't even need to write further. Zaya earns every penny from her price tag. A good basic inexpensive time for the face. Verdict: Zaya should be taken. It costs 320 rubles.",2
122,"Lancome launches a new Bi-Ampoule With Grand Rose Extracts facial concentrate in the Absolue premium line. The novelty formula consists of two layers (about 25% oils and 75% essences). When shaking the ampoule, the oil particles are mixed with the water layer, and the texture changes to milky. In fact, in the concentrate of oil, ceramides and rose extract. He must eat well, and that's probably all. And according to tradition, sales from Japan will start on August 14th. Japan seems to have become the beauty capital of the world. All releases start here.",2
123,"As Adele Donttouchmaiskin says, the boring Origins Ginzing Energy-Boosting Treatment Lotion Mist. Let's start with the pros: From the pros: a pleasant citrus aroma, does not leave a film and discomfort. Her skin softens. Cons: Alcohol in the base (it dries, especially in tonic. Do not argue). The price tag - such a simple tonic with the aroma of an orange can be found in the mass market. In fairness, I’ll add that the composition contains coffee beans, ginseng extract and pomegranate. And this is good nutrition, and somewhere it even flashed anti-aging (but this is not a fact). Verdict: a good boring tonic for 1700 rubles. But there are plenty of cheaper alternatives.",2
124,"Dermaplaning - shaving the face before makeup. Benefit or madness? Asian women came up with the idea of ​​shaving before applying cosmetics: in their opinion, without vellus hair, the face looks smoother and younger. Is it true? Stupidity. Yes, due to dermaplaning, horny cells are exfoliated and vellus hair is removed from the surface of the face. BUT! vellus hair grows back within a week, and the effect gradually fades away. Firstly, hair growth is enhanced, and secondly, the growing hair becomes coarser and more pigmented. Thus, dermaplaning is pure aesthetics for the day. The tonal will ideally lay down, and then wait for the beard. Do not repeat, this is ugly. Threading is considered an alternative - removing vellus hair with a thread. The effect lasts longer, since vellus hair is not shaved, but depilated. The procedure is also safer in terms of infection and does not require complete sterility during the procedure. But there is only one conclusion: shaving or depilating facial hair before makeup is crazy. Another issue is the profuse growth of facial hair.",2
125,"Hi all. I'll start Monday with a video tutorial from the beautiful Cindy Crawford. She showed Vogue her anti-aging care and makeup, and I wrote everything down for her. Catch: 1. Serum: Meaningful Beauty ($64)2. Eye Cream: Meaningful Beauty ($44)3. She then wipes the area around her eyes with small gold rollers from Golden Ice Globes, which she specially cools in a glass of ice. It's soothing ($125)4. Face Cream: Meaningful Beauty (spf30) ($65)5. Foundation: By Terry Light-Expert Click brush ($48)6. Eyebrow pencil - ABH 7. Concealer: Nars ($32) 8. Powder: Chanel with Spf ($42)9. Shadows: Charlotte Tilbury Luxury Eyeshadow Palette ($53)10. Mascara: Maybeline Lash Stiletto Ultimate Length Mascara ($10)11. Blush: Stick Josie Maran ($30)12. Lipstick: Josie Maran As noted, all Cindy's care is from Meaningful Beauty. This is her own cosmetic brand.",2
126,"Botox helps not only with wrinkles, but also with depression. A scientific publication about this appeared on the Scientific website. Wow, right? By 2020, scientists have analyzed more than 45,000 reports of Botox use. The data of all patients were divided into eight groups depending on their goal: remove wrinkles, overcome migraines, get rid of cramps in the limbs, eliminate back pain, forget about nervous tics, stop sweating heavily, minimize salivation, cure bladder disorders. It turned out that the emotional state improved not only in those clients who were given injections in the forehead! As scientists say, the mechanism is much more complicated than just smoothing the skin. Botox can be transported to the structure of the central nervous system, and affect mood and emotions! In addition, depression is characterized by muscle tone. And Botox injections weaken the muscles. So that's why aunties with Botox are so happy.",2
127,"Ode to shine and fluidity by Sergey Naumov.1. Fluid Aurora is a 2 in 1 product. It replaced my primer and highlighter. I add a drop to my day cream and the primer is ready. At the exit, I mix it with a foundation for the effect of a natural illuminated skin. And when I want a “wet make-up”, I add a few more drops. . Therefore, if you have an eternally tired face, freshen up Aurora. Everything is classic with the highlighter: we apply it to the protruding areas of the face.2. Shine Sergey Naumov. Remember the pink glossy lip glosses on the lips of Paris Hilton in the 2000s? I have this shade on my hands straight from the 2000s! Applies glossy, not sticky. The composition is rich in care components - mango, vitamin E, arginine (natural amino acid), sodium hyaluronate. Judging by the composition, the gloss should definitely not dry. Verdict: shine and fluid Sergey Naumov - yes! Aurora on the brand's website costs 2590 (it is cheaper on other resources). Glitter 1690 rubles, but you can also find cheaper.",2
128,"Another know-how in the beat industry is custom masks by CustoMask, B&B Labs. On the company's website, you need to fill out a questionnaire, and you will be selected a mask that will improve the condition of your skin as much as possible. To enhance cosmetic formulas, B&B Labs came up with their own CustoMask Amplifier device, shaped like headphones. It should be placed on both cheeks so that galvanic currents enhance the penetration of the beneficial ingredients of the mask. This method is called iontophoresis and was previously available only in beauty parlors. Now the procedure can be done at home or in any convenient place. As a result, the penetration of cosmetics improves by 10 times, the effect is more persistent and deep.",2
129,"Nars Radiant Creamy Concealer. The consistency is dense, does not seize immediately, but shade for a long time. It does not need to be layered, we take a drop and distribute it, so it will not drive into mimic wrinkles. It doesn't cover everything up, it just gives you natural coverage. And the shortcomings are not evident. Surprising for such a dense product, but it is. Of the benefits: does not dry the skin around the eyes, this is important. Good staying power, stays on throughout the day. Verdict: if you need not a camouflage effect, but just a concealer with a natural finish, then OK. True, the price tag is high - 2500r. It is better to take Armani High Precision for this money: it takes care of the skin, and the look with it is fresher.",2
130,"Nothing reminds of the end of summer more than the releases of New Year's collections. Yes, the brands are already presenting their holiday lines. The first ones launched the Lancome New Year collection. The main thing here is bright holiday cases. The line includes highlighters, two shades of glitter lipsticks and two shades of L'Absolu Rouge Ruby Cream. The Japanese will be the first to see them, as usual. From 27 November. Thanks, at least not in August.",2
131,"A review of a very budget Botavikos serum for 300 rubles. Strongly for an amateur, but it came to me. I have been testing for a month, the sensations were initially ambiguous. Let's start with the composition: vegetable oil of jojoba, pomegranate, argan and borage, extracts of rose hips, arnica and rosemary. The composition is 100% natural. Therefore, a very grassy strange smell that not everyone likes. But there are no chemical flavors, and natural flavors - they are. The product is more of an oil than a serum. The consistency is very dense, it is absorbed within 10-15 minutes. At first, as if the skin stops breathing, and it becomes stuffy. And as it is absorbed, the face is very soft, smooth and shines from the inside. This serum is designed to maintain skin tone and elasticity. Of course, you won’t get any anti-aging and cell restoration for 300 rubles. But good hydration and nutrition - yes! Verdict: I would not recommend this serum for every day use. But as a nourishing oil, especially in winter - that's it. It costs 345 rubles.",2
132,"Following Lancome, Dolce & Gabbana released their Christmas line of cosmetics. They, as always, royally, and called the Royal Makeup Collection Christmas Holiday 2020. The collection will include a powder kajal (liner for the eyes), a liquid highlighter in 2 shades and a gloss for lips, which will visually increase the volume of the lips. Sales will begin in our beloved Japan from December 2nd.",2
133,"New LED full face mask DRx SpectraLite FaceWare Pro, Dr. Dennis Gross Skincare. Treatment of acne with light beams. The mask has a very powerful blue light that treats acne, and a full spectrum of red light. There is no LED-radiation of similar power in any device on the market. The maximum red light power is 100. In this mode, skin cells produce collagen and elastin, remove wrinkles and age spots. Blue light at 62 power kills acne propionobacteria and prevents inflammation. The inventor promises that after two weeks of using the mask, we will get a noticeable effect, the skin will be better.",2
134,"I know that among my subscribers there are many fans of Estee Lauder. The brand's products do not always come to me, and this one, unfortunately, is no exception. Here is their 2 in 1 bottle: Perfectly Clean toner and exfoliator. I'll start, perhaps, with the minuses: the composition contains alcohol (alcohol denat) and in sufficient quantities. Long-term use may dry out the skin. It does not transform my skin, does not even out the tone. Pros: really exfoliates dead skin cells. Therefore, a finish with natural radiance. The skin becomes soft and fresh Very important: invigorates. Verdict: Excellent as an exfoliator, but as a daily tonic, alcohol is a bit too much. Price: 2600 rubles.",2
135,"For lovers of bitter and woody Michael Kors fragrances, the new Mystique Shimmer fragrance is released in the Shimmer collection. It will go on sale at the end of this month. The price of 100 ml is $112.",2
136,"Remember I talked about XLash Eyelash Growth Serum? It was in May, I finished off one thing, restored my eyelashes to the size of “clap and take off”. It's been 3 months and I'm using it again. Why? To maintain the results of Xlash Serum, apply 2-3 times a week. In 3-4 months, our eyelashes are RENEWED completely - this is a natural process. And now my short eyelashes again said “Hi, how are you?”. And I am a person weaned from mascara, who hates extended eyelashes and eye makeup removal. Therefore, the decision was obvious. There were no side effects on Xlash, and there should not be. There are no hormones in the product, but the composition is personally clear to me. While the look has become more expressive, and in a month I again expect the effect as from the above song. Before / after photos are on XLash Instagram. I checked that my promo code is still valid. Use it to your health - promo code BEAUTYZZ for a 20% discount on all products. Delivery in Russia is free: https://xlash.ru/",2
137,"La Mer is the tone for the rich. It's worth it? Now I'll tell you everything, but it's up to you. Having strangled the toad, I bought the LA MER foundation fluid. Of course he's good. Still, the deco from the suite would be lousy. The texture is like silk. Covers almost perfectly, and very thin layer. If you want a thicker coverage, you need to layer. It is superbly layered, and there will be no layer cake with it along with the face. It gives a natural satin finish. Yes, the skin looks expensive with him. Yes, and it's worth it. The composition is also rich. Lots of extracts, oils and caring ingredients. The fluid is not super stable, but it is enough for a working day. Verdict: A chic satin-finish foundation if you're willing to spend $8,000.",2
138,"YouTube, meanwhile, is discovering Telegram. For example, “luxury telegram channel about fashion SHMOT”. I lost count of how many times it was referred to.",2
139,"YSL launches Rouge Pure Couture Slim Glow Matte lipstick line in my favorite design. There will be 12 shades in nude range. The formula of lipsticks contains a fine mother of pearl that matches the skin tone, due to which there will be a matte finish with a radiance effect from the inside. The happy Japanese, as always, will try them first. Release date November 27, 2020.",2
140,"Beauty experts are unhappy with the new Fenty Skin collection. And here's why: a pronounced fragrance. Some ingredients, like acids, have an unpleasant odor of their own. And they are masked with perfume. But then Rihanna overdid it, and her cosmetics cause allergic reactions, especially in girls with dry, sensitive and utopian skin.",2
141,"Brands continue to present their holiday collections. Next Chanel. In the New Year's collection will be: eye shadow in 4 shades, blush, lipstick in 4 shades, and nail polish. Will be on sale from November 6, 2020.",2
142,"If we are here for beauty, then let's not forget what truly adorns women. Diamonds. Nothing warms our girlish heart like the radiance of jewels. And the main channel about jewelry in the telegram is @darvol. It is run by professionals who make custom jewelry. Darvol will teach you how to calculate carat (the hardest part for me), distinguish ruby ​​from sapphire and choose a stone specifically for you. In addition to useful knowledge, videos and photos of beautiful jewelry and stones are attached. Subscribe and enjoy the beauty: https://t.me/darvol",2
143,"MAC matte shadows from the same series as the lipstick above. POWDER KISS SOFT MATTE EYE SHADOW. I have the shade LENS BLUR. Vibrant color with lavender undertones. Just a buzz. Texture: delicate soft silk. Lies matte tightly. The shadows have very good pigmentation, so you need to type quite a bit on the brush. Surprisingly for matte shadows, but these do not dust at all and do not crumble. They last throughout the day and do not lose color. Verdict: if you were looking for matte shadows with a “rich” finish, this is it. There are in different colors. A little pricey for a one-piece eyeshadow, but the quality sucks. Price: 1600 rubles.",2
144,"Tom Ford has released a new Traceless Soft Matte Foundation with a soft matte finish with light-diffusing microspheres that will blur imperfections and the degree of coverage is medium. The manufacturer claims that the composition is almost perfect. It's packed with hyaluronic acid, antioxidants, vitamins C and E, caffeine, and soft-focus microsphere powders that diffuse and blur light to blur imperfections. Does not contain SLS and SLES, parabens, formaldehydes. I'm going to take and test for you, although I press a little. Foundation is on sale now.",2
145,"46 000₽? Are they completely crazy in their Bork or is this a normal price for a set of brushes? We are in beauty as in ballet, but we have the most sincere interest. https://t.me/beautymarginalia/1237",2
146,"Estee Lauder has launched a new Advanced Night Repair Synchronized Multi-Recovery Complex facial serum. This is the fifth update of this product. This time, the serum has changed the formula. Manufacturers promise us very deep hydration, a smooth, young and radiant face. In theory, after 3 weeks of use, it should smooth out mimic wrinkles. I had previous versions of the serum, I even wrote a review on it here.",2
147,"Writing about perfumery in such a way that you can hear the aroma behind the letters is a separate art. Meet Alena and she leads the @vasneslyshno channel. Even if you are not interested in perfumery, but love to try different flavors, you will be welcomed. Perhaps the only channel where they write about perfumery in an accessible language, and do not stuff everything by notes. When perfume smells like apples or sausage, Alena will tell you about it directly. She is a wildly enthusiastic person: she has more than 75 bottles of perfume and 200 samples. If you need a perfume with the smell of hay, cookies, tea, apples, trees - just look at the reviews on the channel. And subscribe, a very atmospheric and flavored canal: https://t.me/vasneslyshno",2
148,"Nars has a new matte lipstick with super dense texture and coverage. I have the shade TONKA MATTE Despite all of the above, the lipstick contains moringa oil and passion fruit seeds. Therefore, the lips do not dry much (but there is a little). Who will suit? For those who hate to draw the contour of the lips with a pencil. It's me, and my lipstick went. Longevity is average, you can go a couple of hours without touching up. . Verdict: Good matte lipstick for every day. The price tag is $26.",2
149,"Caring for the skin around the eyes. The skin around the eyes is one of the first indicators of aging. Why? Let's figure it out. Firstly, the minimum amount of fat and muscle. V-the second in this zone collagen collapses more. How to properly care? -Doing the right cleansing Rubbing your eyes with tissues is not the best idea. I will explain why: there are few sebaceous glands around the eyes, so it will dry out. So more hydrophilic oils and balms are more suitable here. -Protect With more antioxidants and sunscreens and wear sun glasses. -Moisturize. In the care should be products with epaulettes, oils. Which will create a film and prevent moisture loss. -Lifestyle and sleep. In addition to quality sleep, position in a dream is also important. The less we squeeze into the pillow, the less wrinkles we will have. Therefore, it is better to sleep on your back.",2
150,"Homemade beauty recipes. Series 6. Soft scrub for body and face. For problem skin and pigmentation. Ingredients: Oatmeal + kefir + a couple of drops of lemon (if you are not allergic) A little about the ingredients: Oatmeal has a lot of B vitamins (B3 and B10). They help get rid of acne and acne, even out the tone of the face, lighten freckles and age spots, relieve itching and flaking, smooth out mimic wrinkles, relieve puffiness and make the skin matte. Kefir contains whitening components and amino acids that nourish and moisturize the skin. And lactobacillus bacteria help restore/maintain a healthy PH in your skin. Lemon is a natural peeling for the skin. It deals with bright pigmentation, inflammation, clogged pores, uneven tan and oily sheen. BUT! If you are prone to allergies or have sensitive skin, you should not add it. We apply the mask on the face and body with massaging movements. This is a very mild scrub, ideal for problem skin. Leave on the skin for 10 minutes.",2
151,"Hi all! Today I will tell you about the king of cosmetic ingredients - Niacinamide. What is it? Niacinamide is a form of vitamin B3, also known as nicotinamide. The lack of this vitamin can lead to pellagra - ""disease of three D"" - diarrhea, dermatitis, dementia. It is considered the most studied cosmetic anti-aging ingredient. What is good for the skin? Niacinamide is an antioxidant that evens out the complexion, reduces yellowness, the appearance of wrinkles and hyperpigmentation. Helps retain moisture in the skin, so it is useful for both aging and dry skin. B3 is considered effective for the treatment of problem skin: the skin is less oily, and inflammation is reduced. How to use it? Niacinamide is now included in the composition of creams, masks. I used it in serum format. The effect is cumulative. It is desirable that the% of niacinamide be at least 2-3%. But for sensitive skin, it is better to use products with a lower percentage. Niacinamide is compatible with almost any other active substance and can be used at any time of the day.",2
